date,campaign_id,seller_id,category,daily_budget,ad_spend,impressions,clicks,orders,attributed_sales
2024-04-03,C1112,S2086,Beauty,5328.38,5328.38,62000,458,45,70533.68
2024-05-22,C1091,S2071,Fashion,979.78,793.21,5149,60,2,1361.65
2024-04-07,C1072,S2055,Electronics,29450.31,14019.62,74286,627,17,36929.32
2024-06-04,C1024,S2018,Sports,2063.13,1077.66,12877,87,3,4710.42
2024-04-10,C1031,S2023,Beauty,2412.31,938.24,6759,71,16,19207.9
2024-05-28,C1096,S2075,Electronics,1847.94,741.91,6254,39,1,2772.73
2024-06-11,C1103,S2080,Beauty,1414.63,508.84,3905,40,3,3623.86
2024-05-12,C1073,S2056,Electronics,8751.38,6834.45,33471,241,13,33941.59
2024-04-04,C1151,S2116,Beauty,7220.85,2932.47,32793,325,16,20818.45
2024-05-28,C1105,S2081,Electronics,1392.46,1251.54,7148,54,1,2573.07
2024-04-17,C1092,S2072,Sports,1039.65,436.03,8319,50,4,5288.85
2024-05-22,C1094,S2074,Electronics,4271.26,1736.04,12341,57,3,8107.1
2024-04-01,C1100,S2078,Home,573.21,573.21,5641,37,3,3922.0
2024-04-15,C1032,S2023,Sports,1915.52,851.57,6179,77,8,11177.39
2024-04-25,C1009,S2006,Electronics,1990.26,1215.57,8552,76,7,19407.46
2024-04-30,C1092,S2072,Sports,1039.65,412.08,5646,43,6,8782.19
2024-05-17,C1049,S2037,Electronics,7592.47,7592.47,76456,447,21,55323.71
2024-05-23,C1123,S2095,Electronics,853.95,514.91,3366,19,2,3605.8
2024-06-14,C1072,S2055,Electronics,29450.31,3128.82,13450,104,7,14574.81
2024-05-20,C1102,S2079,Beauty,6294.23,6163.41,60391,392,18,19306.73
2024-05-30,C1132,S2102,Beauty,1755.9,904.31,5063,53,4,3717.79
2024-06-16,C1059,S2046,Beauty,3676.12,3159.12,39877,343,7,11536.3
2024-04-29,C1047,S2035,Beauty,7572.74,3597.73,23767,275,9,12013.24
2024-05-14,C1070,S2053,Sports,142.38,72.64,1967,9,2,3705.78
2024-04-05,C1150,S2116,Home,6641.48,2749.16,30675,227,18,42185.43
2024-06-04,C1104,S2081,Sports,3280.31,1352.99,16775,112,8,9771.34
2024-06-11,C1101,S2078,Fashion,2094.67,1240.1,6689,83,3,2417.8
2024-06-14,C1096,S2075,Electronics,1847.94,798.58,5143,41,4,9894.39
2024-05-10,C1160,S2124,Fashion,10141.84,5492.11,22337,331,9,5808.36
2024-04-03,C1127,S2098,Electronics,285.61,285.61,2443,20,0,0.0
2024-05-06,C1035,S2025,Beauty,1898.35,948.02,7684,53,1,1169.36
2024-04-25,C1027,S2020,Beauty,59054.17,22737.57,234209,1756,196,351960.48
2024-05-08,C1119,S2092,Fashion,4462.32,2806.19,20372,187,3,2557.73
2024-04-12,C1048,S2036,Toys,15243.47,6154.92,84403,537,20,12034.79
2024-05-17,C1034,S2025,Electronics,738.75,738.75,7452,36,2,4703.09
2024-05-17,C1060,S2047,Electronics,1586.33,854.09,8114,41,3,7013.35
2024-06-16,C1107,S2082,Sports,324.12,290.21,4293,30,0,0.0
2024-06-19,C1030,S2022,Beauty,7500.86,6711.82,56770,457,31,32043.83
2024-05-23,C1132,S2102,Beauty,1755.9,768.38,5156,50,4,4189.83
2024-04-19,C1075,S2057,Fashion,1829.22,813.23,4137,48,3,3168.96
2024-06-14,C1135,S2104,Electronics,1435.29,1282.82,12144,47,1,2323.62
2024-05-26,C1141,S2108,Fashion,1130.98,557.57,4897,37,2,1635.38
2024-06-08,C1146,S2113,Electronics,1070.76,330.28,2461,15,0,0.0
2024-05-11,C1066,S2050,Beauty,2220.85,1755.76,12463,135,7,8320.27
2024-06-06,C1162,S2126,Fashion,5242.0,3748.47,17379,196,9,7262.96
2024-05-21,C1085,S2066,Toys,1706.46,1060.29,17041,128,3,2279.01
2024-06-06,C1110,S2085,Beauty,794.74,794.74,5307,48,0,0.0
2024-04-02,C1074,S2057,Electronics,3077.61,1143.53,8996,67,5,14740.5
2024-06-16,C1156,S2120,Fashion,1805.81,1235.56,14084,78,6,6254.69
2024-05-25,C1107,S2082,Sports,324.12,315.16,4517,36,1,1721.9
2024-05-10,C1073,S2056,Electronics,8751.38,8751.38,30527,296,17,44783.96
2024-05-20,C1121,S2093,Beauty,1015.91,521.55,2858,32,2,2547.1
2024-05-13,C1029,S2022,Home,5337.16,5337.16,38668,413,24,43519.07
2024-04-08,C1064,S2049,Home,293.65,158.53,1492,14,1,1548.82
2024-04-11,C1110,S2085,Beauty,794.74,783.72,8384,59,1,1313.24
2024-06-02,C1131,S2101,Beauty,3094.39,1178.8,7335,57,5,5820.0
2024-05-01,C1103,S2080,Beauty,1414.63,613.97,4105,50,3,3687.68
2024-05-09,C1139,S2107,Electronics,9837.11,4848.58,64885,330,15,43083.76
2024-05-14,C1100,S2078,Home,573.21,573.21,5512,31,1,1295.38
2024-04-14,C1150,S2116,Home,6641.48,2626.17,17722,187,20,42931.33
2024-05-19,C1112,S2086,Beauty,5328.38,4748.67,40019,315,25,42470.75
2024-04-21,C1081,S2062,Electronics,704.63,340.9,2890,19,0,0.0
2024-04-24,C1098,S2076,Beauty,7223.9,2780.16,17155,158,6,6986.91
2024-04-13,C1138,S2106,Beauty,2302.32,892.56,9416,87,5,6105.28
2024-06-13,C1049,S2037,Electronics,7592.47,7357.86,59942,419,23,62410.42
2024-06-16,C1060,S2047,Electronics,1586.33,645.28,7899,31,1,2619.44
2024-06-02,C1120,S2093,Electronics,1010.09,407.55,4658,19,2,4918.36
2024-05-13,C1001,S2001,Sports,943.48,426.8,2514,28,3,3881.75
2024-05-06,C1014,S2010,Home,2884.14,1349.57,12301,124,8,11474.16
2024-06-14,C1036,S2026,Home,994.55,994.55,8206,75,0,0.0
2024-04-28,C1135,S2104,Electronics,1435.29,1358.22,13548,66,1,2302.66
2024-06-10,C1073,S2056,Electronics,8751.38,7100.52,28781,215,19,46047.5
2024-04-29,C1063,S2049,Electronics,127.25,112.38,992,8,1,2907.99
2024-04-05,C1112,S2086,Beauty,5328.38,5328.38,67269,448,38,64183.48
2024-05-08,C1155,S2119,Sports,1639.91,802.88,7216,78,2,2745.59
2024-04-05,C1036,S2026,Home,994.55,994.55,7543,78,2,4582.54
2024-05-06,C1091,S2071,Fashion,979.78,649.0,4218,49,0,0.0
2024-05-25,C1084,S2065,Beauty,486.62,211.73,1457,15,1,1384.74
2024-06-01,C1081,S2062,Electronics,704.63,282.44,2084,13,1,2606.65
2024-05-14,C1152,S2117,Beauty,6816.97,6282.68,37880,501,57,65688.02
2024-05-04,C1053,S2041,Fashion,10844.87,7125.31,73045,530,26,19476.31
2024-05-27,C1077,S2059,Electronics,2534.97,2304.91,23500,103,5,11758.71
2024-05-27,C1081,S2062,Electronics,704.63,388.85,3620,19,1,2648.35
2024-06-19,C1026,S2020,Electronics,34570.6,15703.06,157646,935,74,144123.56
2024-04-12,C1100,S2078,Home,573.21,573.21,5113,37,2,2639.3
2024-04-17,C1146,S2113,Electronics,1070.76,478.76,4988,26,3,5746.2
2024-06-03,C1003,S2002,Sports,732.87,443.46,3688,38,1,1311.46
2024-06-04,C1072,S2055,Electronics,29450.31,12421.59,69502,486,20,36710.58
2024-04-22,C1020,S2015,Home,6106.64,6106.64,85136,531,7,10874.74
2024-04-15,C1024,S2018,Sports,2063.13,1060.89,11860,95,5,9015.38
2024-05-11,C1113,S2086,Sports,14336.78,4756.9,84981,448,9,12271.05
2024-04-13,C1059,S2046,Beauty,3676.12,3205.02,43429,427,14,21084.38
2024-05-12,C1090,S2071,Electronics,927.44,466.37,4695,29,0,0.0
2024-06-23,C1035,S2025,Beauty,1898.35,574.27,3868,29,0,0.0
2024-05-24,C1079,S2061,Sports,5386.43,2940.49,50336,268,14,21201.81
2024-04-06,C1113,S2086,Sports,14336.78,4356.38,96009,424,11,14650.09
2024-04-09,C1112,S2086,Beauty,5328.38,5328.38,62085,387,38,67758.0
2024-05-07,C1097,S2076,Electronics,5959.98,3340.96,28237,191,12,26806.53
2024-06-12,C1139,S2107,Electronics,9837.11,4011.07,62533,232,15,37554.56
2024-04-11,C1025,S2019,Beauty,2255.05,1112.48,20741,81,1,1106.2
2024-04-15,C1153,S2118,Electronics,3184.97,1614.82,12465,90,8,21340.68
2024-06-04,C1006,S2004,Home,4034.75,2601.18,37250,152,11,27585.43
2024-05-17,C1095,S2075,Sports,1554.33,789.34,8584,52,2,2923.38
2024-04-18,C1087,S2068,Beauty,508.24,251.85,2018,20,1,1161.22
2024-05-01,C1055,S2043,Beauty,2688.05,1033.01,5615,64,1,1285.81
2024-05-25,C1040,S2030,Sports,1782.54,826.12,12420,77,6,11842.34
2024-05-19,C1103,S2080,Beauty,1414.63,551.56,3532,41,3,3246.11
2024-04-28,C1066,S2050,Beauty,2220.85,2132.46,16986,171,6,7148.78
2024-06-03,C1073,S2056,Electronics,8751.38,7288.77,29749,257,21,48558.83
2024-06-02,C1068,S2052,Electronics,835.86,291.04,1845,14,1,3412.96
2024-06-19,C1135,S2104,Electronics,1435.29,1366.9,10943,56,1,2300.73
2024-06-22,C1083,S2064,Fashion,1846.51,1507.38,12200,93,6,5691.17
2024-06-06,C1108,S2083,Home,2793.01,1294.5,10258,115,4,6324.49
2024-04-29,C1130,S2100,Sports,3584.28,1997.57,18256,121,2,2204.91
2024-04-18,C1120,S2093,Electronics,1010.09,479.13,5865,27,0,0.0
2024-04-01,C1022,S2017,Electronics,806.78,536.92,6002,41,3,7413.04
2024-04-29,C1043,S2032,Home,1207.3,563.81,4657,43,1,1909.56
2024-06-23,C1107,S2082,Sports,324.12,324.12,3851,33,0,0.0
2024-06-19,C1076,S2058,Sports,911.67,387.12,3812,23,1,1486.69
2024-05-18,C1031,S2023,Beauty,2412.31,732.76,4009,51,8,10291.18
2024-05-07,C1072,S2055,Electronics,29450.31,15263.53,72363,647,18,38010.1
2024-05-18,C1019,S2014,Toys,60.84,60.84,746,5,1,627.4
2024-05-29,C1111,S2085,Sports,765.0,472.0,6436,57,3,4881.64
2024-04-14,C1062,S2048,Beauty,4084.32,3470.16,35957,248,7,8634.48
2024-06-17,C1123,S2095,Electronics,853.95,389.12,2938,14,1,2082.03
2024-06-05,C1058,S2046,Electronics,4523.61,4290.53,23179,225,7,18832.6
2024-04-02,C1143,S2110,Sports,1197.67,555.84,12168,46,2,2817.35
2024-06-13,C1136,S2104,Home,1983.86,1109.23,11820,81,6,9139.5
2024-06-03,C1082,S2063,Sports,4457.67,2454.15,27521,216,7,10825.71
2024-04-02,C1128,S2098,Beauty,535.92,374.61,3568,38,1,1244.08
2024-04-27,C1074,S2057,Electronics,3077.61,1098.02,7939,58,2,5439.3
2024-06-10,C1160,S2124,Fashion,10141.84,6935.04,28488,423,15,10289.15
2024-05-05,C1140,S2107,Beauty,9463.27,3184.48,34804,297,8,11442.15
2024-06-13,C1094,S2074,Electronics,4271.26,1812.83,14557,59,2,4690.35
2024-05-17,C1160,S2124,Fashion,10141.84,5689.45,22516,342,11,7563.28
2024-06-19,C1144,S2111,Home,4587.29,4587.29,52321,280,12,17748.21
2024-04-17,C1095,S2075,Sports,1554.33,722.19,9663,53,2,2786.1
2024-05-23,C1163,S2127,Fashion,812.97,495.94,3583,36,4,4860.77
2024-04-19,C1060,S2047,Electronics,1586.33,907.94,13156,55,8,20733.98
2024-06-01,C1066,S2050,Beauty,2220.85,1657.71,9109,111,2,2551.16
2024-05-03,C1084,S2065,Beauty,486.62,269.5,1729,20,2,2882.37
2024-06-19,C1163,S2127,Fashion,812.97,528.32,3580,39,1,1202.89
2024-04-20,C1002,S2001,Electronics,673.77,323.4,2985,17,0,0.0
2024-05-17,C1050,S2038,Fashion,6773.51,6773.51,27307,327,6,6170.14
2024-04-20,C1113,S2086,Sports,14336.78,5662.74,101303,540,16,22038.07
2024-05-22,C1137,S2105,Home,4796.02,2372.38,17125,130,5,9212.53
2024-04-15,C1080,S2061,Toys,5727.31,2682.17,59324,307,8,4969.37
2024-05-26,C1038,S2028,Electronics,3371.65,979.88,11738,51,3,6857.58
2024-04-10,C1081,S2062,Electronics,704.63,400.87,2966,21,1,2498.1
2024-05-22,C1053,S2041,Fashion,10844.87,7352.57,65447,543,39,29906.84
2024-05-18,C1088,S2069,Home,3012.59,1069.17,7845,97,8,13779.41
2024-04-26,C1148,S2115,Home,2080.53,1289.76,17097,117,5,9873.78
2024-06-08,C1012,S2008,Sports,493.27,493.27,6009,48,3,4478.35
2024-04-27,C1025,S2019,Beauty,2255.05,744.31,14465,55,2,2141.83
2024-04-01,C1047,S2035,Beauty,7572.74,3715.03,23488,354,19,23369.21
2024-05-23,C1043,S2032,Home,1207.3,476.56,3986,38,7,13403.29
2024-05-07,C1117,S2090,Home,4065.85,2418.21,49554,225,10,13329.76
2024-06-17,C1136,S2104,Home,1983.86,1072.35,10519,80,5,7857.27
2024-05-13,C1081,S2062,Electronics,704.63,389.44,3025,18,0,0.0
2024-05-26,C1063,S2049,Electronics,127.25,95.46,724,6,0,0.0
2024-05-11,C1155,S2119,Sports,1639.91,713.65,6164,64,4,5272.04
2024-05-13,C1070,S2053,Sports,142.38,69.17,1552,8,0,0.0
2024-06-04,C1085,S2066,Toys,1706.46,968.72,13462,118,10,7060.57
2024-06-03,C1114,S2087,Beauty,307.05,150.85,1084,10,1,1358.64
2024-06-21,C1090,S2071,Electronics,927.44,463.72,4036,24,1,2545.29
2024-06-12,C1023,S2017,Home,810.55,505.95,4048,35,0,0.0
2024-05-17,C1155,S2119,Sports,1639.91,815.89,5556,73,8,11632.22
2024-04-29,C1055,S2043,Beauty,2688.05,1052.47,6225,66,5,6086.31
2024-05-15,C1102,S2079,Beauty,6294.23,6294.23,74241,377,26,29842.41
2024-05-02,C1008,S2005,Fashion,4198.97,2727.22,28774,177,6,6257.57
2024-05-25,C1065,S2050,Home,4230.34,1687.59,29436,140,12,14778.91
2024-05-30,C1025,S2019,Beauty,2255.05,884.43,13029,56,5,5172.42
2024-04-14,C1047,S2035,Beauty,7572.74,2852.18,20118,236,9,11674.84
2024-05-31,C1129,S2099,Fashion,1156.66,689.92,9081,45,2,1578.1
2024-04-20,C1031,S2023,Beauty,2412.31,721.78,6447,58,7,8826.67
2024-05-04,C1033,S2024,Electronics,558.64,196.14,3376,9,0,0.0
2024-06-16,C1028,S2021,Home,4175.95,1754.7,17741,138,7,10702.58
2024-05-29,C1150,S2116,Home,6641.48,2866.61,25195,217,27,60568.75
2024-04-27,C1023,S2017,Home,810.55,465.83,4076,34,2,4628.46
2024-06-09,C1041,S2031,Electronics,1653.81,505.87,3146,22,1,2375.34
2024-05-04,C1134,S2103,Fashion,4914.35,2415.14,27107,194,6,4743.08
2024-04-03,C1100,S2078,Home,573.21,573.21,5915,38,1,1299.92
2024-05-19,C1035,S2025,Beauty,1898.35,582.57,5943,34,1,1223.98
2024-06-05,C1139,S2107,Electronics,9837.11,3669.74,59391,234,12,32139.07
2024-04-03,C1142,S2109,Fashion,1424.76,797.28,5589,44,3,2870.34
2024-04-04,C1156,S2120,Fashion,1805.81,848.65,7879,61,2,2346.19
2024-06-06,C1091,S2071,Fashion,979.78,813.42,4291,54,3,2230.79
2024-05-22,C1108,S2083,Home,2793.01,1414.62,12806,132,4,7426.34
2024-05-22,C1087,S2068,Beauty,508.24,209.11,1331,13,2,2010.75
2024-06-04,C1021,S2016,Beauty,29378.01,12035.27,137023,946,42,58124.8
2024-04-22,C1141,S2108,Fashion,1130.98,608.0,5376,43,1,848.31
2024-06-07,C1136,S2104,Home,1983.86,1104.2,13098,80,3,4825.9
2024-05-12,C1147,S2114,Home,1749.71,590.32,4625,42,1,1413.99
2024-06-10,C1099,S2077,Beauty,493.8,493.8,3400,45,0,0.0
2024-04-01,C1061,S2048,Electronics,8933.93,4672.31,116592,478,20,41269.24
2024-06-12,C1059,S2046,Beauty,3676.12,3172.55,44737,380,12,18340.14
2024-05-01,C1052,S2040,Sports,17666.34,7151.69,109891,706,6,8068.27
2024-04-13,C1037,S2027,Electronics,4657.49,1308.06,9898,93,3,8709.5
2024-05-14,C1095,S2075,Sports,1554.33,822.72,8006,51,4,5416.37
2024-05-03,C1076,S2058,Sports,911.67,342.19,3023,22,0,0.0
2024-06-03,C1064,S2049,Home,293.65,142.95,1078,12,0,0.0
2024-04-25,C1155,S2119,Sports,1639.91,947.23,6899,102,11,15726.05
2024-04-01,C1012,S2008,Sports,493.27,493.27,7192,54,1,1685.78
2024-04-22,C1103,S2080,Beauty,1414.63,589.14,5030,52,2,2426.7
2024-05-08,C1153,S2118,Electronics,3184.97,1411.65,9281,63,1,2311.45
2024-04-27,C1156,S2120,Fashion,1805.81,868.78,9286,54,2,2371.37
2024-04-08,C1130,S2100,Sports,3584.28,2373.48,18353,154,5,5385.88
2024-06-15,C1002,S2001,Electronics,673.77,296.19,2808,13,1,1982.25
2024-06-05,C1073,S2056,Electronics,8751.38,8532.11,28551,292,35,93705.63
2024-06-08,C1038,S2028,Electronics,3371.65,981.33,11595,50,2,4770.09
2024-05-07,C1152,S2117,Beauty,6816.97,6816.97,53708,550,36,45478.79
2024-04-19,C1051,S2039,Electronics,5537.57,5537.57,52998,312,23,58790.6
2024-06-22,C1152,S2117,Beauty,6816.97,4851.16,23012,337,37,48408.42
2024-05-08,C1137,S2105,Home,4796.02,2621.35,22657,154,5,8898.67
2024-04-13,C1146,S2113,Electronics,1070.76,434.21,4921,27,1,2200.35
2024-05-09,C1140,S2107,Beauty,9463.27,3245.72,37582,270,7,9785.38
2024-04-23,C1066,S2050,Beauty,2220.85,2220.85,15388,169,5,6163.47
2024-04-17,C1036,S2026,Home,994.55,994.55,8025,75,1,2135.96
2024-06-16,C1128,S2098,Beauty,535.92,267.77,1634,19,1,1249.65
2024-05-16,C1032,S2023,Sports,1915.52,971.92,7869,79,3,3847.23
2024-05-11,C1037,S2027,Electronics,4657.49,1417.8,10232,93,3,7421.0
2024-05-11,C1003,S2002,Sports,732.87,345.42,4634,33,2,2604.99
2024-04-01,C1030,S2022,Beauty,7500.86,7500.86,65697,723,67,60420.19
2024-05-19,C1091,S2071,Fashion,979.78,588.25,4208,41,2,1452.99
2024-05-10,C1088,S2069,Home,3012.59,1547.44,10886,128,8,14600.84
2024-06-05,C1081,S2062,Electronics,704.63,330.75,1915,14,0,0.0
2024-05-29,C1094,S2074,Electronics,4271.26,1727.12,14221,61,3,7560.38
2024-06-20,C1005,S2003,Beauty,1195.34,466.91,2380,25,0,0.0
2024-04-04,C1019,S2014,Toys,60.84,60.84,799,5,0,0.0
2024-06-18,C1151,S2116,Beauty,7220.85,2367.43,15725,182,8,10314.11
2024-04-25,C1013,S2009,Sports,1732.7,697.56,10149,76,2,3057.21
2024-04-16,C1040,S2030,Sports,1782.54,818.72,12012,75,4,7422.64
2024-04-22,C1150,S2116,Home,6641.48,3097.98,25185,245,38,87979.96
2024-06-09,C1006,S2004,Home,4034.75,2571.86,38654,164,10,24644.89
2024-06-03,C1001,S2001,Sports,943.48,416.79,2747,27,3,3807.4
2024-04-15,C1071,S2054,Electronics,3528.49,1516.12,15587,80,7,19437.76
2024-04-18,C1149,S2115,Electronics,3925.63,1827.4,19826,118,2,4671.72
2024-05-28,C1112,S2086,Beauty,5328.38,5328.38,47249,333,39,72649.97
2024-05-28,C1046,S2034,Beauty,4801.41,1388.2,7026,99,2,2509.61
2024-05-15,C1116,S2089,Beauty,1712.87,941.69,6900,77,6,9564.07
2024-04-07,C1110,S2085,Beauty,794.74,794.74,8444,66,1,1423.89
2024-06-11,C1081,S2062,Electronics,704.63,328.89,2472,16,0,0.0
2024-05-02,C1019,S2014,Toys,60.84,60.84,644,5,0,0.0
2024-05-05,C1004,S2003,Electronics,382.12,370.13,4129,20,0,0.0
2024-06-07,C1108,S2083,Home,2793.01,1353.49,13115,122,5,7658.11
2024-04-21,C1027,S2020,Beauty,59054.17,20585.04,154999,1532,187,328434.57
2024-06-03,C1136,S2104,Home,1983.86,1240.18,13685,101,2,3516.93
2024-05-20,C1045,S2033,Electronics,1475.87,762.71,5021,29,0,0.0
2024-06-04,C1079,S2061,Sports,5386.43,3150.19,36437,263,14,22143.98
2024-04-28,C1059,S2046,Beauty,3676.12,3370.41,41004,434,5,7392.9
2024-05-08,C1121,S2093,Beauty,1015.91,554.83,3371,34,5,6393.87
2024-06-16,C1147,S2114,Home,1749.71,632.98,5113,42,5,7402.4
2024-05-05,C1082,S2063,Sports,4457.67,1916.68,21863,191,3,4670.53
2024-06-21,C1078,S2060,Fashion,2938.67,2065.41,13544,160,7,6730.93
2024-06-16,C1116,S2089,Beauty,1712.87,638.55,6056,47,2,3043.94
2024-05-16,C1030,S2022,Beauty,7500.86,7500.86,72044,547,39,41471.76
2024-04-27,C1044,S2032,Sports,657.38,269.79,2553,26,2,2362.14
2024-05-11,C1090,S2071,Electronics,927.44,479.51,4432,29,2,4524.18
2024-04-04,C1026,S2020,Electronics,34570.6,21464.0,339652,1665,101,202021.81
2024-06-14,C1162,S2126,Fashion,5242.0,4782.94,21656,260,15,12539.03
2024-04-08,C1142,S2109,Fashion,1424.76,826.47,4955,46,1,920.49
2024-04-22,C1059,S2046,Beauty,3676.12,3676.12,64980,530,16,26762.08
2024-05-25,C1029,S2022,Home,5337.16,5337.16,42117,413,28,49840.66
2024-05-01,C1001,S2001,Sports,943.48,435.71,2959,30,3,3466.75
2024-05-02,C1052,S2040,Sports,17666.34,7221.68,101407,657,14,20925.88
2024-05-21,C1139,S2107,Electronics,9837.11,4458.17,77351,280,13,34580.06
2024-05-24,C1044,S2032,Sports,657.38,316.24,2482,28,1,1023.52
2024-05-03,C1120,S2093,Electronics,1010.09,524.53,7026,25,1,2526.55
2024-04-28,C1050,S2038,Fashion,6773.51,6773.51,35690,378,9,9302.19
2024-06-19,C1134,S2103,Fashion,4914.35,2919.66,37130,220,8,6516.69
2024-05-19,C1032,S2023,Sports,1915.52,675.34,4987,55,2,2619.9
2024-06-02,C1063,S2049,Electronics,127.25,85.4,619,5,0,0.0
2024-04-17,C1073,S2056,Electronics,8751.38,8751.38,36900,358,28,65122.65
2024-04-23,C1133,S2103,Beauty,5212.11,2899.67,38118,266,7,11013.03
2024-06-04,C1097,S2076,Electronics,5959.98,2993.58,15527,142,8,18407.03
2024-05-08,C1149,S2115,Electronics,3925.63,1726.46,16945,102,2,4759.26
2024-06-18,C1033,S2024,Electronics,558.64,236.65,4426,10,0,0.0
2024-06-20,C1097,S2076,Electronics,5959.98,2582.21,18135,121,9,18946.73
2024-04-06,C1026,S2020,Electronics,34570.6,19997.79,254863,1538,123,241303.58
2024-05-05,C1079,S2061,Sports,5386.43,2433.42,35319,241,7,12192.03
2024-06-05,C1136,S2104,Home,1983.86,1266.04,12976,92,5,8639.17
2024-06-06,C1146,S2113,Electronics,1070.76,378.67,4156,19,1,2154.64
2024-04-19,C1044,S2032,Sports,657.38,322.73,3466,33,1,1058.15
2024-05-18,C1115,S2088,Beauty,1164.09,383.76,4973,36,2,2797.49
2024-05-26,C1104,S2081,Sports,3280.31,1231.93,17129,100,7,9468.7
2024-06-23,C1056,S2044,Beauty,690.55,245.28,1038,11,0,0.0
2024-05-22,C1078,S2060,Fashion,2938.67,1993.08,9479,159,11,10172.43
2024-05-24,C1142,S2109,Fashion,1424.76,966.65,5334,55,3,3044.22
2024-06-09,C1031,S2023,Beauty,2412.31,572.34,3993,35,3,3253.41
2024-06-13,C1103,S2080,Beauty,1414.63,603.25,4055,45,4,4202.39
2024-05-04,C1030,S2022,Beauty,7500.86,6184.34,55074,483,34,33537.71
2024-06-03,C1013,S2009,Sports,1732.7,861.62,11207,82,1,1686.54
2024-04-11,C1135,S2104,Electronics,1435.29,1435.29,16251,71,1,2274.8
2024-04-03,C1011,S2008,Electronics,2904.49,1230.64,6878,63,4,9233.25
2024-05-26,C1127,S2098,Electronics,285.61,244.33,2096,14,1,2765.85
2024-04-16,C1064,S2049,Home,293.65,171.35,1296,14,1,1570.33
2024-04-19,C1087,S2068,Beauty,508.24,266.07,2106,21,2,2050.35
2024-05-23,C1152,S2117,Beauty,6816.97,5918.66,35508,499,73,86494.18
2024-06-01,C1001,S2001,Sports,943.48,310.52,2195,21,1,1203.77
2024-05-13,C1105,S2081,Electronics,1392.46,1392.46,10531,61,1,2907.53
2024-04-06,C1047,S2035,Beauty,7572.74,3000.18,19414,248,17,20613.43
2024-04-04,C1030,S2022,Beauty,7500.86,7500.86,69126,679,55,60385.17
2024-06-15,C1003,S2002,Sports,732.87,368.41,3053,31,0,0.0
2024-05-27,C1075,S2057,Fashion,1829.22,926.07,4908,54,5,5578.35
2024-06-22,C1028,S2021,Home,4175.95,1646.08,16319,136,10,16059.57
2024-04-02,C1071,S2054,Electronics,3528.49,1848.94,25218,109,5,13706.21
2024-05-30,C1103,S2080,Beauty,1414.63,662.32,5518,53,0,0.0
2024-05-26,C1037,S2027,Electronics,4657.49,1094.78,7150,63,3,8849.42
2024-06-11,C1157,S2121,Fashion,559.41,332.51,3655,33,5,5375.07
2024-06-23,C1143,S2110,Sports,1197.67,398.89,6475,29,1,1432.38
2024-04-30,C1068,S2052,Electronics,835.86,335.07,2618,18,0,0.0
2024-04-18,C1051,S2039,Electronics,5537.57,5537.57,52877,336,15,35253.33
2024-05-18,C1112,S2086,Beauty,5328.38,4935.91,40785,346,35,54577.28
2024-06-06,C1160,S2124,Fashion,10141.84,7776.57,26761,447,10,6581.68
2024-05-20,C1117,S2090,Home,4065.85,2840.62,53498,252,16,23268.33
2024-05-26,C1143,S2110,Sports,1197.67,490.41,7446,40,1,1463.72
2024-05-28,C1064,S2049,Home,293.65,172.64,1159,14,0,0.0
2024-04-18,C1105,S2081,Electronics,1392.46,1392.46,8250,71,1,2751.86
2024-04-12,C1112,S2086,Beauty,5328.38,5328.38,67504,419,39,70148.78
2024-05-25,C1152,S2117,Beauty,6816.97,5860.82,38358,464,62,83120.9
2024-06-05,C1128,S2098,Beauty,535.92,254.0,1959,21,1,1334.03
2024-05-10,C1112,S2086,Beauty,5328.38,4964.86,56019,338,29,50255.86
2024-04-19,C1147,S2114,Home,1749.71,642.71,6739,46,1,1429.72
2024-06-11,C1128,S2098,Beauty,535.92,282.29,1311,20,0,0.0
2024-04-19,C1030,S2022,Beauty,7500.86,7500.86,58731,602,51,52243.63
2024-04-12,C1005,S2003,Beauty,1195.34,544.52,4286,38,0,0.0
2024-06-07,C1111,S2085,Sports,765.0,595.08,8152,77,0,0.0
2024-04-18,C1079,S2061,Sports,5386.43,3654.03,50302,352,14,24886.32
2024-04-22,C1068,S2052,Electronics,835.86,316.79,2083,19,1,2944.11
2024-06-11,C1114,S2087,Beauty,307.05,129.58,894,8,0,0.0
2024-05-22,C1054,S2042,Sports,1370.16,677.93,8575,63,2,3071.82
2024-05-23,C1088,S2069,Home,3012.59,1458.86,9468,120,6,11182.44
2024-05-07,C1058,S2046,Electronics,4523.61,4523.61,26503,235,17,42721.83
2024-04-25,C1121,S2093,Beauty,1015.91,529.28,3294,36,4,5131.58
2024-04-26,C1048,S2036,Toys,15243.47,5570.68,75068,464,24,13315.15
2024-05-02,C1070,S2053,Sports,142.38,69.65,1450,8,0,0.0
2024-04-28,C1132,S2102,Beauty,1755.9,904.19,5825,63,1,1098.69
2024-05-05,C1036,S2026,Home,994.55,924.29,7994,67,2,3922.47
2024-04-03,C1146,S2113,Electronics,1070.76,510.54,5446,33,2,4339.57
2024-06-13,C1002,S2001,Electronics,673.77,361.24,3291,15,0,0.0
2024-06-14,C1091,S2071,Fashion,979.78,696.9,4770,45,1,761.63
2024-05-24,C1113,S2086,Sports,14336.78,6476.83,114431,586,16,22100.71
2024-05-18,C1052,S2040,Sports,17666.34,5388.29,66498,528,15,19904.39
